;Sweep Count;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15
;Sweep Time (s);314.000E-3;40.317E+0;80.318E+0;120.319E+0;160.322E+0;200.324E+0;240.325E+0;280.327E+0;320.329E+0;360.330E+0;400.334E+0;440.336E+0;480.338E+0;520.339E+0;560.341E+0
Sample Point;Sample Time (us);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);
82;8100;-72.563E-12;-116.731E-12;-173.519E-12;-214.533E-12;-252.392E-12;-272.899E-12;-280.786E-12;-451.150E-12;-430.644E-12;-487.432E-12;-517.403E-12;-496.896E-12;-548.952E-12;-525.291E-12;-733.514E-12
83;8200;-67.830E-12;-110.421E-12;-179.829E-12;-220.843E-12;-257.124E-12;-269.744E-12;-282.363E-12;-452.728E-12;-441.686E-12;-490.587E-12;-523.713E-12;-500.051E-12;-544.220E-12;-531.600E-12;-735.091E-12
84;8300;-64.675E-12;-119.886E-12;-181.407E-12;-216.111E-12;-244.505E-12;-268.166E-12;-288.673E-12;-455.883E-12;-433.798E-12;-485.854E-12;-517.403E-12;-501.629E-12;-541.065E-12;-528.445E-12;-741.401E-12
85;8400;-67.830E-12;-110.421E-12;-173.519E-12;-216.111E-12;-246.082E-12;-268.166E-12;-268.166E-12;-455.883E-12;-440.108E-12;-487.432E-12;-525.291E-12;-509.516E-12;-556.840E-12;-528.445E-12;-739.824E-12
86;8500;-67.830E-12;-107.267E-12;-170.364E-12;-205.068E-12;-247.660E-12;-261.857E-12;-279.208E-12;-449.573E-12;-432.221E-12;-484.277E-12;-515.826E-12;-504.784E-12;-548.952E-12;-526.868E-12;-730.359E-12
87;8600;-77.295E-12;-119.886E-12;-173.519E-12;-209.801E-12;-241.350E-12;-268.166E-12;-280.786E-12;-444.841E-12;-435.376E-12;-471.657E-12;-523.713E-12;-501.629E-12;-553.685E-12;-526.868E-12;-728.781E-12
88;8700;-69.408E-12;-111.999E-12;-162.477E-12;-211.378E-12;-249.237E-12;-265.011E-12;-288.673E-12;-440.108E-12;-432.221E-12;-473.235E-12;-533.178E-12;-507.939E-12;-545.797E-12;-522.136E-12;-736.669E-12
89;8800;-58.366E-12;-108.844E-12;-165.632E-12;-208.223E-12;-250.814E-12;-265.011E-12;-294.983E-12;-459.038E-12;-440.108E-12;-485.854E-12;-528.445E-12;-504.784E-12;-555.262E-12;-523.713E-12;-739.824E-12
90;8900;-72.563E-12;-110.421E-12;-178.252E-12;-206.646E-12;-246.082E-12;-265.011E-12;-296.560E-12;-447.996E-12;-446.418E-12;-485.854E-12;-523.713E-12;-500.051E-12;-556.840E-12;-522.136E-12;-739.824E-12
91;9000;-66.253E-12;-119.886E-12;-171.942E-12;-208.223E-12;-252.392E-12;-257.124E-12;-283.941E-12;-452.728E-12;-443.263E-12;-487.432E-12;-525.291E-12;-507.939E-12;-548.952E-12;-534.755E-12;-750.866E-12
