;Sweep Count;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15
;Sweep Time (s);371.000E-3;40.373E+0;80.373E+0;120.375E+0;160.374E+0;200.376E+0;240.377E+0;280.378E+0;320.378E+0;360.379E+0;400.380E+0;440.380E+0;480.381E+0;520.382E+0;560.383E+0
Sample Point;Sample Time (us);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);
67;6600;-121.183E-12;-146.363E-12;-146.363E-12;-149.511E-12;-136.921E-12;-157.380E-12;-171.544E-12;-218.758E-12;-261.251E-12;-380.859E-12;-409.188E-12;-415.483E-12;-424.926E-12;-420.204E-12;-443.811E-12
68;6700;-124.330E-12;-147.937E-12;-146.363E-12;-154.232E-12;-129.052E-12;-155.806E-12;-163.675E-12;-214.037E-12;-253.382E-12;-396.597E-12;-407.614E-12;-420.204E-12;-428.073E-12;-418.631E-12;-448.533E-12
69;6800;-127.478E-12;-147.937E-12;-146.363E-12;-151.085E-12;-136.921E-12;-158.954E-12;-166.823E-12;-206.168E-12;-248.660E-12;-385.581E-12;-406.040E-12;-409.188E-12;-429.647E-12;-420.204E-12;-437.516E-12
70;6900;-129.052E-12;-132.199E-12;-143.216E-12;-158.954E-12;-138.494E-12;-155.806E-12;-173.118E-12;-210.889E-12;-248.660E-12;-388.728E-12;-407.614E-12;-415.483E-12;-431.221E-12;-421.778E-12;-434.369E-12
71;7000;-132.199E-12;-135.347E-12;-140.068E-12;-149.511E-12;-138.494E-12;-155.806E-12;-168.396E-12;-215.610E-12;-254.955E-12;-374.564E-12;-409.188E-12;-417.057E-12;-423.352E-12;-409.188E-12;-435.942E-12
72;7100;-133.773E-12;-143.216E-12;-152.659E-12;-147.937E-12;-140.068E-12;-162.101E-12;-177.839E-12;-221.906E-12;-253.382E-12;-391.876E-12;-410.762E-12;-410.762E-12;-424.926E-12;-418.631E-12;-423.352E-12
73;7200;-122.756E-12;-135.347E-12;-140.068E-12;-135.347E-12;-129.052E-12;-155.806E-12;-165.249E-12;-214.037E-12;-256.529E-12;-380.859E-12;-404.466E-12;-418.631E-12;-428.073E-12;-415.483E-12;-442.238E-12
74;7300;-129.052E-12;-135.347E-12;-132.199E-12;-138.494E-12;-140.068E-12;-166.823E-12;-169.970E-12;-207.741E-12;-258.103E-12;-385.581E-12;-410.762E-12;-413.909E-12;-420.204E-12;-418.631E-12;-435.942E-12
75;7400;-141.642E-12;-143.216E-12;-144.790E-12;-138.494E-12;-135.347E-12;-154.232E-12;-163.675E-12;-209.315E-12;-261.251E-12;-380.859E-12;-406.040E-12;-417.057E-12;-421.778E-12;-420.204E-12;-423.352E-12
76;7500;-129.052E-12;-135.347E-12;-149.511E-12;-132.199E-12;-136.921E-12;-147.937E-12;-160.528E-12;-215.610E-12;-254.955E-12;-384.007E-12;-404.466E-12;-418.631E-12;-429.647E-12;-418.631E-12;-426.500E-12
77;7600;-118.035E-12;-141.642E-12;-149.511E-12;-147.937E-12;-136.921E-12;-158.954E-12;-166.823E-12;-207.741E-12;-264.398E-12;-374.564E-12;-410.762E-12;-404.466E-12;-429.647E-12;-412.335E-12;-424.926E-12
78;7700;-119.609E-12;-136.921E-12;-146.363E-12;-157.380E-12;-135.347E-12;-152.659E-12;-169.970E-12;-207.741E-12;-256.529E-12;-374.564E-12;-412.335E-12;-413.909E-12;-423.352E-12;-415.483E-12;-426.500E-12
79;7800;-124.330E-12;-141.642E-12;-144.790E-12;-147.937E-12;-133.773E-12;-147.937E-12;-169.970E-12;-206.168E-12;-250.234E-12;-379.286E-12;-412.335E-12;-421.778E-12;-424.926E-12;-424.926E-12;-434.369E-12
80;7900;-118.035E-12;-141.642E-12;-140.068E-12;-140.068E-12;-130.625E-12;-155.806E-12;-173.118E-12;-214.037E-12;-248.660E-12;-382.433E-12;-406.040E-12;-410.762E-12;-420.204E-12;-415.483E-12;-428.073E-12
81;8000;-125.904E-12;-144.790E-12;-143.216E-12;-141.642E-12;-132.199E-12;-151.085E-12;-174.692E-12;-203.020E-12;-251.808E-12;-380.859E-12;-417.057E-12;-415.483E-12;-420.204E-12;-424.926E-12;-434.369E-12
82;8100;-136.921E-12;-146.363E-12;-146.363E-12;-149.511E-12;-140.068E-12;-154.232E-12;-168.396E-12;-218.758E-12;-254.955E-12;-376.138E-12;-413.909E-12;-412.335E-12;-424.926E-12;-415.483E-12;-428.073E-12
83;8200;-140.068E-12;-133.773E-12;-138.494E-12;-149.511E-12;-138.494E-12;-151.085E-12;-169.970E-12;-210.889E-12;-258.103E-12;-379.286E-12;-402.893E-12;-418.631E-12;-431.221E-12;-417.057E-12;-423.352E-12
84;8300;-130.625E-12;-132.199E-12;-141.642E-12;-143.216E-12;-127.478E-12;-155.806E-12;-169.970E-12;-217.184E-12;-262.824E-12;-388.728E-12;-410.762E-12;-406.040E-12;-432.795E-12;-420.204E-12;-429.647E-12
85;8400;-132.199E-12;-149.511E-12;-138.494E-12;-141.642E-12;-133.773E-12;-154.232E-12;-166.823E-12;-215.610E-12;-250.234E-12;-372.990E-12;-415.483E-12;-412.335E-12;-435.942E-12;-421.778E-12;-434.369E-12
86;8500;-127.478E-12;-143.216E-12;-143.216E-12;-143.216E-12;-132.199E-12;-155.806E-12;-162.101E-12;-212.463E-12;-259.677E-12;-374.564E-12;-407.614E-12;-415.483E-12;-429.647E-12;-417.057E-12;-429.647E-12
87;8600;-130.625E-12;-136.921E-12;-140.068E-12;-155.806E-12;-133.773E-12;-152.659E-12;-168.396E-12;-214.037E-12;-251.808E-12;-382.433E-12;-406.040E-12;-410.762E-12;-418.631E-12;-420.204E-12;-434.369E-12
88;8700;-121.183E-12;-146.363E-12;-146.363E-12;-152.659E-12;-136.921E-12;-152.659E-12;-176.265E-12;-218.758E-12;-265.972E-12;-379.286E-12;-409.188E-12;-412.335E-12;-423.352E-12;-428.073E-12;-432.795E-12
89;8800;-124.330E-12;-147.937E-12;-144.790E-12;-140.068E-12;-135.347E-12;-154.232E-12;-169.970E-12;-220.332E-12;-256.529E-12;-377.712E-12;-417.057E-12;-417.057E-12;-432.795E-12;-426.500E-12;-437.516E-12
90;8900;-127.478E-12;-136.921E-12;-138.494E-12;-152.659E-12;-132.199E-12;-151.085E-12;-169.970E-12;-212.463E-12;-264.398E-12;-372.990E-12;-404.466E-12;-420.204E-12;-423.352E-12;-420.204E-12;-442.238E-12
91;9000;-136.921E-12;-140.068E-12;-141.642E-12;-155.806E-12;-135.347E-12;-146.363E-12;-166.823E-12;-223.479E-12;-264.398E-12;-374.564E-12;-412.335E-12;-417.057E-12;-440.664E-12;-417.057E-12;-432.795E-12
92;9100;-129.052E-12;-136.921E-12;-136.921E-12;-152.659E-12;-138.494E-12;-152.659E-12;-168.396E-12;-220.332E-12;-250.234E-12;-382.433E-12;-415.483E-12;-406.040E-12;-431.221E-12;-418.631E-12;-423.352E-12
93;9200;-133.773E-12;-143.216E-12;-130.625E-12;-143.216E-12;-140.068E-12;-151.085E-12;-176.265E-12;-218.758E-12;-248.660E-12;-384.007E-12;-412.335E-12;-404.466E-12;-431.221E-12;-417.057E-12;-428.073E-12
94;9300;-129.052E-12;-144.790E-12;-132.199E-12;-144.790E-12;-135.347E-12;-152.659E-12;-169.970E-12;-218.758E-12;-254.955E-12;-371.417E-12;-418.631E-12;-412.335E-12;-429.647E-12;-418.631E-12;-434.369E-12
95;9400;-127.478E-12;-140.068E-12;-146.363E-12;-154.232E-12;-133.773E-12;-154.232E-12;-177.839E-12;-217.184E-12;-262.824E-12;-385.581E-12;-415.483E-12;-417.057E-12;-420.204E-12;-432.795E-12;-426.500E-12
96;9500;-129.052E-12;-140.068E-12;-140.068E-12;-136.921E-12;-138.494E-12;-168.396E-12;-160.528E-12;-215.610E-12;-265.972E-12;-385.581E-12;-417.057E-12;-404.466E-12;-429.647E-12;-421.778E-12;-426.500E-12
